occurrence_no,collection_no,identified_name,identified_rank,accepted_name,early_interval,late_interval,max_ma,min_ma,reference_no,phylum,class,order,family,genus,abund_value,abund_unit,taxon_environment,diet,composition,lng,lat,cc,state,county,latlng_basis,latlng_precision,geogscale,geogcomments
908387,69606,Angustictis mayri,species,Angustictis mayri,MN 2,,22.4,20,34747,Chordata,Mammalia,Carnivora,Procyonidae,Angustictis,,,terrestrial,"frugivore, carnivore",phosphatic,8.185833,50.021389,DE,R.-P. and Hesse,,unpublished field data,seconds,local area,"The limestone quarries of Budenheim and the Heßler hill are/were situated on the orographically right and left bank, respectively, of the Rhine river, today within or close to the cities of Mainz and Wiesbaden, respectively. Coordinates are for Budenheim limestone quarry."
908388,69606,Stromeriella depressa,species,Stromeriella depressa,MN 2,,22.4,20,34747,Chordata,Mammalia,Carnivora,Procyonidae,Stromeriella,,,terrestrial,"frugivore, carnivore",phosphatic,8.185833,50.021389,DE,R.-P. and Hesse,,unpublished field data,seconds,local area,"The limestone quarries of Budenheim and the Heßler hill are/were situated on the orographically right and left bank, respectively, of the Rhine river, today within or close to the cities of Mainz and Wiesbaden, respectively. Coordinates are for Budenheim limestone quarry."
908389,69606,Franconictis humilidens,species,Franconictis,MN 2,,22.4,20,34747,Chordata,Mammalia,Carnivora,Mustelidae,Franconictis,,,terrestrial,"carnivore, omnivore",phosphatic,8.185833,50.021389,DE,R.-P. and Hesse,,unpublished field data,seconds,local area,"The limestone quarries of Budenheim and the Heßler hill are/were situated on the orographically right and left bank, respectively, of the Rhine river, today within or close to the cities of Mainz and Wiesbaden, respectively. Coordinates are for Budenheim limestone quarry."
908390,69606,Franconictis vireti,species,Franconictis vireti,MN 2,,22.4,20,34747,Chordata,Mammalia,Carnivora,Mustelidae,Franconictis,,,terrestrial,"carnivore, omnivore",phosphatic,8.185833,50.021389,DE,R.-P. and Hesse,,unpublished field data,seconds,local area,"The limestone quarries of Budenheim and the Heßler hill are/were situated on the orographically right and left bank, respectively, of the Rhine river, today within or close to the cities of Mainz and Wiesbaden, respectively. Coordinates are for Budenheim limestone quarry."
908391,69606,Martes n. sp. species,species,Martes,MN 2,,22.4,20,34747,Chordata,Mammalia,Carnivora,Mustelidae,Martes,,,terrestrial,"carnivore, omnivore",phosphatic,8.185833,50.021389,DE,R.-P. and Hesse,,unpublished field data,seconds,local area,"The limestone quarries of Budenheim and the Heßler hill are/were situated on the orographically right and left bank, respectively, of the Rhine river, today within or close to the cities of Mainz and Wiesbaden, respectively. Coordinates are for Budenheim limestone quarry."
908631,102369,Indarctos sp.,genus,Indarctos,Messinian,,7.246,5.333,34762,Chordata,Mammalia,Carnivora,Ursidae,Indarctos,2,specimens,terrestrial,"herbivore, carnivore",phosphatic,20.749443,30.139168,LY,,,estimated from map,seconds,,
908632,102369,Ursidae indet.,family,Ursidae,Messinian,,7.246,5.333,34762,Chordata,Mammalia,Carnivora,Ursidae,,1,specimens,terrestrial,"herbivore, carnivore",phosphatic,20.749443,30.139168,LY,,,estimated from map,seconds,,
908633,102370,Agriotherium sp.,genus,Agriotherium,Messinian,,7.246,5.333,34762,Chordata,Mammalia,Carnivora,Ursidae,Agriotherium,1,specimens,terrestrial,"carnivore, omnivore",phosphatic,20.749443,30.139168,LY,,,estimated from map,seconds,,
908635,102372,Agriotherium ? sp.,genus,Agriotherium,Zanclean,,5.333,3.6,34762,Chordata,Mammalia,Carnivora,Ursidae,Agriotherium,1,specimens,terrestrial,"carnivore, omnivore",phosphatic,20.749443,30.139168,LY,,,estimated from map,seconds,,
908636,102372,Indarctos ? sp.,genus,Indarctos,Zanclean,,5.333,3.6,34762,Chordata,Mammalia,Carnivora,Ursidae,Indarctos,1,specimens,terrestrial,"herbivore, carnivore",phosphatic,20.749443,30.139168,LY,,,estimated from map,seconds,,
908637,52641,Ursidae indet.,family,Ursidae,Messinian,,7.246,5.333,34762,Chordata,Mammalia,Carnivora,Ursidae,,1,specimens,terrestrial,"herbivore, carnivore",phosphatic,20.749443,30.139168,LY,,,estimated from map,seconds,,
908638,102369,Viverra sp.,genus,Viverra,Messinian,,7.246,5.333,34762,Chordata,Mammalia,Carnivora,Viverridae,Viverra,1,specimens,terrestrial,"carnivore, omnivore",phosphatic,20.749443,30.139168,LY,,,estimated from map,seconds,,
908639,102373,Viverridae indet.,family,Viverridae,Messinian,,7.246,5.333,34762,Chordata,Mammalia,Carnivora,Viverridae,,1,specimens,terrestrial,"carnivore, insectivore",phosphatic,20.749443,30.139168,LY,,,estimated from map,seconds,,
908640,96992,Percrocuta eximia,species,Percrocuta,Messinian,,7.246,5.333,34762,Chordata,Mammalia,Carnivora,Percrocutidae,Percrocuta,1,specimens,terrestrial,"carnivore, omnivore",phosphatic,20.749443,30.139168,LY,,,estimated from map,seconds,,
908641,102369,Percrocuta aff. senyureki,species,Percrocuta,Messinian,,7.246,5.333,34762,Chordata,Mammalia,Carnivora,Percrocutidae,Percrocuta,2,specimens,terrestrial,"carnivore, omnivore",phosphatic,20.749443,30.139168,LY,,,estimated from map,seconds,,
908642,102374,Percrocuta aff. senyureki,species,Percrocuta,Messinian,,7.246,5.333,34762,Chordata,Mammalia,Carnivora,Percrocutidae,Percrocuta,1,specimens,terrestrial,"carnivore, omnivore",phosphatic,20.749443,30.139168,LY,,,estimated from map,seconds,,
908643,102375,Hyaenidae indet.,family,Hyaenidae,Messinian,,7.246,5.333,34762,Chordata,Mammalia,Carnivora,Hyaenidae,,1,specimens,terrestrial,carnivore,phosphatic,20.749443,30.139168,LY,,,estimated from map,seconds,,
908644,96981,Hyaenidae indet.,family,Hyaenidae,Messinian,,7.246,5.333,34762,Chordata,Mammalia,Carnivora,Hyaenidae,,1,specimens,terrestrial,carnivore,phosphatic,20.749443,30.139168,LY,,,estimated from map,seconds,,
908645,102376,Hyaenictitherium sp.,genus,Hyaenictitherium,Messinian,,7.246,5.333,34762,Chordata,Mammalia,Carnivora,Hyaenidae,Hyaenictitherium,1,specimens,terrestrial,carnivore,phosphatic,20.749443,30.139168,LY,,,estimated from map,seconds,,
908647,28309,Hyaenictitherium sp.,genus,Hyaenictitherium,Messinian,,7.246,5.333,34762,Chordata,Mammalia,Carnivora,Hyaenidae,Hyaenictitherium,1,specimens,terrestrial,carnivore,phosphatic,20,30,LY,,,,degrees,,"Location is very vague--based on ""Sahabi Region"""
908648,102373,Euryboas sp.,genus,Euryboas,Messinian,,7.246,5.333,34762,Chordata,Mammalia,Carnivora,Hyaenidae,Euryboas,1,specimens,terrestrial,carnivore,phosphatic,20.749443,30.139168,LY,,,estimated from map,seconds,,
908649,96989,Machairodus sp.,genus,Machairodus,Zanclean,Piacenzian,5.333,2.588,34762,Chordata,Mammalia,Carnivora,Felidae,Machairodus,1,specimens,terrestrial,carnivore,phosphatic,20.749443,30.139168,LY,,,estimated from map,seconds,,
908650,102369,Machairodus sp.,genus,Machairodus,Messinian,,7.246,5.333,34762,Chordata,Mammalia,Carnivora,Felidae,Machairodus,1,specimens,terrestrial,carnivore,phosphatic,20.749443,30.139168,LY,,,estimated from map,seconds,,
908651,96987,Phocidae indet.,family,Phocidae,Messinian,,7.246,5.333,34762,Chordata,Mammalia,Carnivora,Phocidae,,,,marine,"piscivore, carnivore",hydroxyapatite,20.749443,30.139168,LY,,,estimated from map,seconds,,
908652,28309,Phocidae indet.,family,Phocidae,Messinian,,7.246,5.333,34762,Chordata,Mammalia,Carnivora,Phocidae,,1,specimens,marine,"piscivore, carnivore",hydroxyapatite,20,30,LY,,,,degrees,,"Location is very vague--based on ""Sahabi Region"""
908653,102377,Phocidae indet.,family,Phocidae,Zanclean,Piacenzian,5.333,2.588,34762,Chordata,Mammalia,Carnivora,Phocidae,,1,specimens,marine,"piscivore, carnivore",hydroxyapatite,20.749443,30.139168,LY,,,estimated from map,seconds,,
908655,52581,Phocidae indet.,family,Phocidae,Messinian,,7.246,5.333,34762,Chordata,Mammalia,Carnivora,Phocidae,,1,specimens,marine,"piscivore, carnivore",hydroxyapatite,20.749443,30.139168,LY,,,estimated from map,seconds,,
908656,96991,Felidae indet.,family,Felidae,Zanclean,,5.333,3.6,34762,Chordata,Mammalia,Carnivora,Felidae,,1,specimens,terrestrial,carnivore,phosphatic,20.749443,30.139168,LY,,,estimated from map,seconds,,
910813,102847,Odobenus obesus,species,Odobenus,Pleistocene,Holocene,2.588,0,34759,Chordata,Mammalia,Carnivora,Odobenidae,Odobenus,,,marine,insectivore,hydroxyapatite,-74.942497,38.929722,US,New Jersey,Cape May,estimated from map,seconds,,dredged from about 34 meters depth
910818,102853,Odobenus obesus,species,Odobenus,Late Pleistocene,Holocene,0.126,0,34759,Chordata,Mammalia,Carnivora,Odobenidae,Odobenus,,,marine,insectivore,hydroxyapatite,-74.229721,39.622223,US,New Jersey,Ocean,estimated from map,seconds,,
910828,102856,Odobenus obesus,species,Odobenus,Late Pleistocene,Holocene,0.126,0,34759,Chordata,Mammalia,Carnivora,Odobenidae,Odobenus,,,marine,insectivore,hydroxyapatite,-74.006386,40.211945,US,New Jersey,Monmouth,estimated from map,seconds,,
910896,102297,Odobenus obesus,species,Odobenus,Late Pleistocene,Holocene,0.126,0,34759,Chordata,Mammalia,Carnivora,Odobenidae,Odobenus,,,marine,insectivore,hydroxyapatite,-21.863333,66.181114,IS,Strandasysla,,estimated from map,seconds,,
910897,102887,Odobenus obesus,species,Odobenus,Late Pleistocene,Holocene,0.126,0,34759,Chordata,Mammalia,Carnivora,Odobenidae,Odobenus,,,marine,insectivore,hydroxyapatite,-21.765556,64.195274,IS,Strandasysla,,estimated from map,seconds,,
910898,102889,Odobenus obesus,species,Odobenus,Late Pleistocene,Holocene,0.126,0,34759,Chordata,Mammalia,Carnivora,Odobenidae,Odobenus,,,marine,insectivore,hydroxyapatite,-21.938057,64.071388,IS,Skagfjardarsysla,,estimated from map,seconds,,
910899,102890,Odobenus obesus,species,Odobenus,Late Pleistocene,Holocene,0.126,0,34759,Chordata,Mammalia,Carnivora,Odobenidae,Odobenus,,,marine,insectivore,hydroxyapatite,-21.901667,64.146385,IS,,,estimated from map,seconds,,
910900,102891,Odobenus obesus,species,Odobenus,Late Pleistocene,Holocene,0.126,0,34759,Chordata,Mammalia,Carnivora,Odobenidae,Odobenus,,,marine,insectivore,hydroxyapatite,-24.000834,65.597778,IS,,,estimated from map,seconds,,
910901,102892,Odobenus obesus,species,Odobenus,Late Pleistocene,Holocene,0.126,0,34759,Chordata,Mammalia,Carnivora,Odobenidae,Odobenus,,,marine,insectivore,hydroxyapatite,-24.382778,65.558609,IS,,,estimated from map,seconds,,
910902,102892,Odobenus obesus,species,Odobenus,Late Pleistocene,Holocene,0.126,0,34759,Chordata,Mammalia,Carnivora,Odobenidae,Odobenus,,,marine,insectivore,hydroxyapatite,-24.382778,65.558609,IS,,,estimated from map,seconds,,
910903,102893,Odobenus obesus,species,Odobenus,Late Pleistocene,Holocene,0.126,0,34759,Chordata,Mammalia,Carnivora,Odobenidae,Odobenus,,,marine,insectivore,hydroxyapatite,-21.43639,65.979721,IS,Strandasysla,,estimated from map,seconds,,
910904,102894,Odobenus obesus,species,Odobenus,Late Pleistocene,Holocene,0.126,0,34759,Chordata,Mammalia,Carnivora,Odobenidae,Odobenus,,,marine,insectivore,hydroxyapatite,-22.074444,64.322502,IS,,,estimated from map,seconds,,
910905,102894,Odobenus obesus,species,Odobenus,Late Pleistocene,Holocene,0.126,0,34759,Chordata,Mammalia,Carnivora,Odobenidae,Odobenus,,,marine,insectivore,hydroxyapatite,-22.074444,64.322502,IS,,,estimated from map,seconds,,
910906,102895,Odobenus obesus,species,Odobenus,Late Pleistocene,Holocene,0.126,0,34759,Chordata,Mammalia,Carnivora,Odobenidae,Odobenus,,,marine,insectivore,hydroxyapatite,-21.787222,64.086945,IS,,,estimated from map,seconds,,
911054,102953,Odobenus obesus,species,Odobenus,Late Pleistocene,Holocene,0.126,0,34759,Chordata,Mammalia,Carnivora,Odobenidae,Odobenus,,,marine,insectivore,hydroxyapatite,0.259722,52.399445,UK,England,,estimated from map,seconds,,near Ely
911055,102954,Odobenus obesus,species,Odobenus,Late Pleistocene,Holocene,0.126,0,34759,Chordata,Mammalia,Carnivora,Odobenidae,Odobenus,,,marine,insectivore,hydroxyapatite,3,55,UK,,,estimated from map,minutes,,
911056,102955,Odobenus obesus,species,Odobenus,Late Pleistocene,Holocene,0.126,0,34759,Chordata,Mammalia,Carnivora,Odobenidae,Odobenus,,,marine,insectivore,hydroxyapatite,2.319722,48.818611,FR,,,estimated from map,seconds,,
911057,89536,Odobenus obesus,species,Odobenus,Pleistocene,,2.588,0.0117,34759,Chordata,Mammalia,Carnivora,Odobenidae,Odobenus,,,marine,insectivore,hydroxyapatite,4.047778,51.256943,BE,,,estimated from map,seconds,,
911059,102956,Odobenus obesus,species,Odobenus,Late Pleistocene,Holocene,0.126,0,34759,Chordata,Mammalia,Carnivora,Odobenidae,Odobenus,,,marine,insectivore,hydroxyapatite,3.553889,51.41111,NL,,,estimated from map,seconds,,"in the Westerschelde river, near Breskens, 1200 M. north-northwest of the coast of Kadzand"
911060,102956,Odobenus obesus,species,Odobenus,Late Pleistocene,Holocene,0.126,0,34759,Chordata,Mammalia,Carnivora,Odobenidae,Odobenus,,,marine,insectivore,hydroxyapatite,3.553889,51.41111,NL,,,estimated from map,seconds,,"in the Westerschelde river, near Breskens, 1200 M. north-northwest of the coast of Kadzand"
911061,102957,Odobenus obesus,species,Odobenus,Late Pleistocene,Holocene,0.126,0,34759,Chordata,Mammalia,Carnivora,Odobenidae,Odobenus,,,marine,insectivore,hydroxyapatite,4.892222,52.373055,NL,,,estimated from map,seconds,,
911062,102958,Odobenus obesus,species,Odobenus,Late Pleistocene,Holocene,0.126,0,34759,Chordata,Mammalia,Carnivora,Odobenidae,Odobenus,,,marine,insectivore,hydroxyapatite,6.96,50.940834,DE,,,estimated from map,seconds,,
911064,102976,Imagotariinae indet.,subfamily,Imagotariinae,Burdigalian,,20.44,15.97,16986,Chordata,Mammalia,Carnivora,NO_FAMILY_SPECIFIED,,1,specimens,marine,carnivore,hydroxyapatite,136.941116,32.712223,JP,Aichi,,estimated from map,seconds,,
911065,102977,Imagotariinae indet.,subfamily,Imagotariinae,Late Miocene,,11.608,5.333,16986,Chordata,Mammalia,Carnivora,NO_FAMILY_SPECIFIED,,1,specimens,marine,carnivore,hydroxyapatite,138.194168,36.648609,JP,Nagano,,estimated from map,seconds,,
911066,102978,Allodesminae indet.,family,Allodesminae,Middle Miocene,,15.97,11.608,16986,Chordata,Mammalia,Carnivora,Allodesminae,,1,specimens,marine,carnivore,hydroxyapatite,132.75,35.349998,JP,Shimane,,based on nearby landmark,minutes,local area,
911067,102979,Odobenus sp.,genus,Odobenus,Pleistocene,Holocene,2.588,0,16986,Chordata,Mammalia,Carnivora,Odobenidae,Odobenus,1,specimens,marine,insectivore,hydroxyapatite,143.148605,42.015835,JP,Hokkaido,,estimated from map,seconds,,
911068,102980,Odobenidae indet.,family,Odobenidae,Pliocene,,5.333,2.588,16986,Chordata,Mammalia,Carnivora,Odobenidae,,1,specimens,marine,insectivore,hydroxyapatite,139.036392,38.932777,JP,Niigata,,estimated from map,seconds,,
911070,102982,Odobenus sp.,genus,Odobenus,Middle Pleistocene,,0.781,0.126,16986,Chordata,Mammalia,Carnivora,Odobenidae,Odobenus,1,specimens,marine,insectivore,hydroxyapatite,139.725555,35.721668,JP,,,estimated from map,seconds,,
911072,102983,Odobenus sp.,genus,Odobenus,Middle Pleistocene,,0.781,0.126,16986,Chordata,Mammalia,Carnivora,Odobenidae,Odobenus,1,specimens,marine,insectivore,hydroxyapatite,139.922501,35.374722,JP,Chiba,,estimated from map,seconds,,
911073,102984,Zalophus californianus,species,Zalophus californianus,Middle Pleistocene,,0.781,0.126,16986,Chordata,Mammalia,Carnivora,Otariidae,Zalophus,1,specimens,marine,piscivore,hydroxyapatite,140.223892,35.72361,JP,Chiba,,estimated from map,seconds,,
911074,102985,Callorhinus ? ursinus,species,Callorhinus ursinus,Early Pleistocene,,2.588,0.781,16986,Chordata,Mammalia,Carnivora,Otariidae,Callorhinus,1,specimens,marine,piscivore,hydroxyapatite,139.321671,35.528889,JP,Kanagawa,,estimated from map,seconds,,
911075,102986,Otariidae indet.,family,Otariidae,Late Miocene,Early Pliocene,11.608,3.6,41532,Chordata,Mammalia,Carnivora,Otariidae,,1,specimens,marine,piscivore,hydroxyapatite,141.714722,45.395832,JP,Hokkaido,Wakkanai,estimated from map,seconds,outcrop,
911076,76006,Eumetopias aff. jubatus,species,Eumetopias jubata,Zanclean,,5.333,3.6,16986,Chordata,Mammalia,Carnivora,Otariidae,Eumetopias,1,specimens,marine,piscivore,hydroxyapatite,141.116669,38.983334,JP,Iwate,,estimated from map,seconds,,
911077,45803,Otariidae indet.,family,Otariidae,Zanclean,,5.333,3.6,58923,Chordata,Mammalia,Carnivora,Otariidae,,1,specimens,marine,piscivore,hydroxyapatite,141.881943,43.835835,JP,Hokkaido,,stated in text,seconds,,"underwater river beds of the Horonitachibetsu River, Numbata Town, Hokkaido, Japan"
912923,103358,Arctodus simus,species,Arctodus simus,Late Pleistocene,,0.126,0.0117,34877,Chordata,Mammalia,Carnivora,Ursidae,Arctodus,2,specimens,terrestrial,"herbivore, carnivore",phosphatic,-81.769165,36.9575,US,Virginia,Smyth,stated in text,seconds,local area,
914845,20351,n. gen. Xenosmilus n. sp. hodsonae,species,Xenosmilus hodsonae,Irvingtonian,,1.8,0.3,35009,Chordata,Mammalia,Carnivora,Felidae,Xenosmilus,1,specimens,terrestrial,carnivore,phosphatic,-82.099998,29.799999,US,Florida,Alachua,based on political unit,1,,5 km NE of Newberry
915284,103991,Canis cf. dirus,species,Canis dirus,Late Pleistocene,,0.126,0.0117,35027,Chordata,Mammalia,Carnivora,Canidae,Canis,,,terrestrial,"carnivore, omnivore",phosphatic,-79.656944,38.086109,US,Virginia,Bath,stated in text,seconds,local area,12 km southwest of Williamsville
915285,103991,Ursus americanus,species,Ursus americanus,Late Pleistocene,,0.126,0.0117,35027,Chordata,Mammalia,Carnivora,Ursidae,Ursus,,,terrestrial,"herbivore, carnivore",phosphatic,-79.656944,38.086109,US,Virginia,Bath,stated in text,seconds,local area,12 km southwest of Williamsville
915286,103991,Procyon lotor,species,Procyon lotor,Late Pleistocene,,0.126,0.0117,35027,Chordata,Mammalia,Carnivora,Procyonidae,Procyon,,,terrestrial,"omnivore, carnivore",phosphatic,-79.656944,38.086109,US,Virginia,Bath,stated in text,seconds,local area,12 km southwest of Williamsville
915287,103991,Martes americana,species,Mustela zibellina americana,Late Pleistocene,,0.126,0.0117,35027,Chordata,Mammalia,Carnivora,Mustelidae,Martes,,,terrestrial,"carnivore, omnivore",phosphatic,-79.656944,38.086109,US,Virginia,Bath,stated in text,seconds,local area,12 km southwest of Williamsville
915288,103991,Mustela nivalis,species,Mustela nivalis,Late Pleistocene,,0.126,0.0117,35027,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,,,terrestrial,"carnivore, omnivore",phosphatic,-79.656944,38.086109,US,Virginia,Bath,stated in text,seconds,local area,12 km southwest of Williamsville
915289,103991,Mustela erminea,species,Mustela erminea,Late Pleistocene,,0.126,0.0117,35027,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,,,terrestrial,"carnivore, omnivore",phosphatic,-79.656944,38.086109,US,Virginia,Bath,stated in text,seconds,local area,12 km southwest of Williamsville
915290,103991,Mustela frenata,species,Mustela frenata,Late Pleistocene,,0.126,0.0117,35027,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,,,terrestrial,"carnivore, omnivore",phosphatic,-79.656944,38.086109,US,Virginia,Bath,stated in text,seconds,local area,12 km southwest of Williamsville
